"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24","V25","V26","V27","V28","V29","V30","V31","V32","V33","V34","V35","V36","V37","V38","V39","V40","V41","V42","V43","V44","V45","V46","V47","V48","V49","V50","V51","V52","V53","V54","V55","V56","V57","V58","V59","V60","V61","V62","V63","V64","V65","V66","V67","V68","V69","V70","V71","V72","V73","V74","V75","V76","V77","V78","V79","V80","V81","V82","V83","V84","V85","V86","V87","V88","V89","V90","V91","V92","V93","V94","V95","V96","V97","V98","V99","V100"
"11",2.67055454480535,2.45777753321136,2.23630858700761,2.0080045188645,1.7747221414524,1.53831826744173,1.30064970950286,1.06357328030618,0.828945792522091,0.59862405882098,0.374464891873236,0.158325104349252,-0.047938491080582,-0.242469081745875,-0.423409854976238,-0.588903998101277,-0.737094698450604,-0.866125143353826,-0.974138520140554,-1.0592780161404,-1.11969219188853,-1.15466872750052,-1.16603682932554,-1.15596958886909,-1.1266400976367,-1.08022144713386,-1.0188867288661,-0.944809034338929,-0.860161455057853,-0.767117082528388,-0.667849008256046,-0.564530323746338,-0.459334120504777,-0.354433490036875,-0.252001523848143,-0.154211313444096,-0.0632359503302427,0.0187514739879029,0.0895778680048291,0.147070140215023,0.189093126308568,0.214986081704255,0.226003585198367,0.223528219872313,0.208942568807506,0.183629215085355,0.148970741787273,0.106349731994669,0.0571487687889546,0.00275043525154082,-0.0554626855361618,-0.116108010492742,-0.177802956536789,-0.239164940586892,-0.29881137956164,-0.355359690379622,-0.407427289959428,-0.453631595219646,-0.492590023078866,-0.522919990455676,-0.543319181984999,-0.553686325168377,-0.554844712684377,-0.547641420238629,-0.532923523536761,-0.511538098284403,-0.484332220187185,-0.452152964950735,-0.415847408280683,-0.376262625882658,-0.334245693462289,-0.290643686725206,-0.246303681377037,-0.202072753123413,-0.158797977669962,-0.117326430722313,-0.0785051879860967,-0.043181325166941,-0.0122019179704758,0.0135859578976698,0.0334781938394327,0.0478272975361065,0.0574593552127976,0.0632026869556685,0.0658856128508812,0.0663364529845982,0.0653835274429817,0.063855156312194,0.0625796596783972,0.0623853576277541,0.0641005702464266,0.0685536176205772,0.0765728198363678,0.088986496979961,0.106622969137519,0.130310556395205,0.160877578839179,0.199152356555605,0.245963209630646,0.302138458150462
"12",2.67088217072892,2.45809053325236,2.23659821686845,2.00826294144336,1.77494242684326,1.53849439293434,1.30077655958278,1.06364664665476,0.828962374016454,0.598581461534042,0.374361629073705,0.158160596501622,-0.0481639163160258,-0.242754189513061,-0.423752503223304,-0.589301137580575,-0.737542372718695,-0.866618488771483,-0.974671765872762,-1.05984448415635,-1.12028429892677,-1.15527840167716,-1.16665643964223,-1.15659207098155,-1.12725895385471,-1.08083074642128,-1.01948110684083,-0.945383693272945,-0.8607121638772,-0.76764017681317,-0.668341390240434,-0.564989462318567,-0.459758051207146,-0.354820815065748,-0.252351412053949,-0.154523500331326,-0.0635107380574556,0.0185132166080853,0.0893747055057204,0.146900070475873,0.18895358896673,0.214874285178312,0.225916931502729,0.223464333008295,0.208899294763325,0.183604621836134,0.148963119295034,0.106357592208343,0.0571708456443723,0.00278568467143772,-0.0554150856421465,-0.116048660228066,-0.177732234018006,-0.239083001943652,-0.298718158936691,-0.355254899928807,-0.407310419851686,-0.453501913637013,-0.492446576216475,-0.522761602521757,-0.5431444712316,-0.553493943758483,-0.554633531342091,-0.547410532999014,-0.532672247745844,-0.51126597459917,-0.484039012575584,-0.451838660691676,-0.415512217964036,-0.375906983409257,-0.333870256043928,-0.290249334884639,-0.245891518947983,-0.201644107250549,-0.158354398808928,-0.11686969263971,-0.0780372877594878,-0.0427044831848503,-0.0117185779323888,0.0140731289813059,0.0339663539249701,0.0483137863495184,0.0579418541697601,0.0636792199159001,0.0663545461181437,0.0667964953066953,0.0658337300117605,0.0642949127635438,0.0630087060922499,0.0628037725280844,0.0645087746012521,0.0689523748419576,0.076963235780406,0.0893700199468025,0.107001389871352,0.130686008084259,0.161252537115729,0.199529639495967,0.246345977755177,0.302530214423565
"13",2.67137394934242,2.45808049685141,2.23617643795109,2.00751327133054,1.77394249567887,1.53731560968515,1.2994841120385,1.062299501428,0.827613276542752,0.597276936071841,0.373141978704365,0.157059903129419,-0.0491177919639039,-0.243539607886509,-0.424354045949303,-0.589709607463191,-0.73775479373908,-0.866638106087875,-0.974508045820483,-1.05951311424781,-1.11980717726065,-1.15468139168707,-1.16596436064439,-1.15582802036308,-1.1264443070736,-1.0799851570064,-1.01862250639196,-0.944528291460726,-0.859874448443172,-0.766832913569755,-0.667575623070937,-0.564274513177181,-0.459101520118949,-0.354228580126703,-0.251827629430903,-0.154070604262014,-0.0631294408504969,0.0188239245731866,0.0896175557785745,0.147079516535204,0.189075783655221,0.214946203482102,0.225945231010959,0.223455277755702,0.208858755230241,0.183538074948486,0.148875648424345,0.106253887171729,0.0570552027045476,0.00266200653670984,-0.0555432898178742,-0.116178274845295,-0.177860537031643,-0.239207664863008,-0.298837246825481,-0.355366871405152,-0.407414127088112,-0.45359660236045,-0.492531885708258,-0.522837565617625,-0.543211499803547,-0.553552611480195,-0.554684406461352,-0.547454174036032,-0.532709203493249,-0.511296784122018,-0.484064205211352,-0.451858756050267,-0.415527725927776,-0.375918404132895,-0.333878079954635,-0.290254042682013,-0.245893581604043,-0.201643986009738,-0.158352545188114,-0.116866548428183,-0.0780332850189611,-0.0427000442494619,-0.0117141154086998,0.0140772122143109,0.033969623346786,0.0483154700546407,0.0579407058325515,0.063673518144199,0.0663420944532636,0.0667746222234255,0.0657992889183655,0.0642442820017635,0.0629377889373001,0.062707997188656,0.0643830942195114,0.0687912674935464,0.0767607044744416,0.0891195926258776,0.106696119411535,0.130318472295093,0.160814838740233,0.199013406210635,0.245742362169981,0.301829894081948
"14",2.67222848835692,2.45878817598006,2.23674612112224,2.00795367935968,1.77426220626858,1.53752305742515,1.2995875884056,1.06230715478612,0.82753311214294,0.59711681605225,0.372909622090261,0.15676288583318,-0.0494720371427866,-0.243943791261433,-0.424801020946552,-0.590192370621937,-0.738266484711382,-0.867172007638681,-0.975057583827627,-1.06007185770201,-1.12036883868661,-1.15523991641299,-1.16651412597417,-1.15636386252557,-1.12696152122264,-1.08047949722081,-1.01909018567551,-0.944965981742181,-0.86027928057626,-0.767202477333182,-0.667907967168383,-0.564568145237297,-0.459355406695362,-0.354442146698013,-0.252000760400686,-0.154203642958816,-0.0632231895278401,0.0187682047368066,0.0895981446796883,0.147094235145369,0.18912200014776,0.215021071409147,0.226045998703855,0.223579309002755,0.209003529276716,0.18370118649661,0.149054807633307,0.106446919657678,0.0572600495405935,0.00287672425292391,-0.0553205292344598,-0.115949183950687,-0.177626712924887,-0.238970589186189,-0.298598285763723,-0.355127275686617,-0.407175031984002,-0.453359027685006,-0.49229673581876,-0.522605629414391,-0.54298344843498,-0.553328964003455,-0.554465503407873,-0.547240176731538,-0.532500094057753,-0.51109236546982,-0.483864101051042,-0.451662410884721,-0.415334405054162,-0.375727193642667,-0.333687886733537,-0.290063594410078,-0.24570142675559,-0.201448493853377,-0.158151905786742,-0.116658772638987,-0.0778162044934163,-0.0424713114333315,-0.0114712035420359,0.0143370090971678,0.0342490545374599,0.0486163239344674,0.0582633597709175,0.0640169363754206,0.0667038280765867,0.0671508092030257,0.066184654083348,0.0646321370461635,0.0633200324200819,0.063075114533714,0.0647241577156695,0.0690939362945584,0.0770112245989908,0.089302796957577,0.106795427698927,0.130315891151651,0.160690961644358,0.19874741350566,0.245312021064166,0.301211558648486
"15",2.67223738618143,2.45852635579722,2.23626613030423,2.00730426618061,1.77348831990449,1.53666584795398,1.29868440680723,1.06139155294235,0.826634842837489,0.596261832970767,0.372120079820314,0.15605713986426,-0.0500794304192634,-0.244442074552128,-0.425183236056205,-0.590455358453363,-0.738410885265473,-0.867202260014405,-0.974981926222031,-1.05990232741022,-1.12012126523228,-1.15493246520718,-1.16616404902578,-1.15598705879125,-1.12657253660674,-1.0800915245754,-1.01871506480038,-0.944614199384841,-0.859959970431926,-0.766923420044791,-0.667675590326589,-0.564387523380472,-0.459230261309592,-0.354374846217103,-0.251992320206157,-0.154253725379905,-0.0633301038415016,0.018607502305902,0.0893880509591528,0.146840500015099,0.188831706237816,0.2147018448549,0.225704983889002,0.223223100039672,0.208638170006457,0.183332170488905,0.148687078186565,0.106084869798984,0.0569075220257123,0.00253701156629663,-0.0556446848797139,-0.116255590612771,-0.177913728933327,-0.239237123141834,-0.298843796538742,-0.355351772424504,-0.407379074099571,-0.453543724864395,-0.492463748019428,-0.522757166865121,-0.543122241748431,-0.553457816971412,-0.55458694874215,-0.547356467208433,-0.532613202518052,-0.511203984818797,-0.483975644258457,-0.451775010984821,-0.415448915145679,-0.375844186888823,-0.333807656362039,-0.290186153713119,-0.245826509089852,-0.201575552640028,-0.158280114511437,-0.116787024851868,-0.0779431138091105,-0.0425952115309548,-0.0115901481651903,0.0142252461403932,0.0341468399050292,0.0485251339839186,0.0581833185667761,0.0639468135099891,0.0666410386699447,0.0670914139030298,0.0661233590656316,0.0645622940141373,0.0632336386049336,0.0629628126944082,0.064575236138948,0.06889632879494,0.0767515105187714,0.0889662011668294,0.106365820595501,0.129775788661173,0.160021525220233,0.197928450129069,0.244321983244066,0.300027544421612
"16",2.67266205951089,2.45888977710807,2.23657312949467,2.00755946071405,1.77369611480956,1.53683043582455,1.29880976780236,1.06148145478635,0.82669284081987,0.596291269946262,0.372124086208878,0.156038633651068,-0.0501177436838175,-0.24449770175243,-0.425253896511419,-0.590538983917436,-0.738505619927131,-0.867306460497154,-0.975094161584158,-1.06002137914479,-1.12024612703349,-1.15506229343663,-1.16629805219619,-1.15612448261288,-1.12671266398737,-1.08023367562037,-1.01885859681257,-0.944758506864653,-0.860104485077312,-0.76706761075124,-0.667818963187128,-0.564529621685668,-0.459370665547549,-0.354513174073464,-0.252128226564104,-0.15438690232016,-0.0634602806423237,0.0184805591687142,0.0892645378122621,0.146720575987629,0.188715493427801,0.214589434799988,0.225596445972126,0.223118482050814,0.208537498142652,0.183235449354239,0.148594290792172,0.105995977563052,0.0568224647734778,0.00245570753004733,-0.0557223390606397,-0.116329719891984,-0.177984479857388,-0.239304663850251,-0.298908316763975,-0.355413483491961,-0.407438208927609,-0.453600537964322,-0.492518515495499,-0.522810186414542,-0.543173828469482,-0.553508240640596,-0.554636385530011,-0.547404998437527,-0.532660814662939,-0.511250569506044,-0.48402099826664,-0.451818836244523,-0.41549081873949,-0.375883681051339,-0.333844158479866,-0.290218986324869,-0.245854899886144,-0.201598634463488,-0.158296925356698,-0.116796507865572,-0.0779441172899066,-0.0425864889294981,-0.0115703580841441,0.0142575399463587,0.034193106700889,0.0485864191041644,0.0582600386090159,0.0640387553688795,0.0667473595371904,0.0672106412673844,0.0662533907128971,0.0647003980271638,0.0633764533636199,0.0631063468757018,0.0647148687168445,0.0690268090404835,0.0768669580000543,0.0890601057489928,0.106431042440735,0.129804558228715,0.16000544326637,0.197858487707134,0.244188481704444,0.299820215411735
"17",2.67248461996257,2.45862308796619,2.23623831528062,2.00717599926561,1.77328183728094,1.53640152668639,1.29838076484172,1.06106524910672,0.82630067684115,0.595932745404786,0.3718071521574,0.155769594458766,-0.0503342303313439,-0.244658624853156,-0.425357891746898,-0.590586333652797,-0.738498253211081,-0.867247953061976,-0.97498973584571,-1.05987790420251,-1.12007211547143,-1.15486722314425,-1.16609085326094,-1.15591333258686,-1.12650498788734,-1.08003614592772,-1.01867713347334,-0.944598277289552,-0.859969904141681,-0.766962340795072,-0.667745914015066,-0.564490950567001,-0.459367777216219,-0.354546720728059,-0.25219810786786,-0.154492265400963,-0.0635995200927079,0.0183098012915656,0.0890653719865175,0.146496865226808,0.188471841346399,0.214330721664611,0.225327226015507,0.222842943193295,0.208259461992181,0.182958371206374,0.148321259630078,0.105729716057503,0.0565653292828545,0.00220968810033964,-0.0559556186958342,-0.11654900231146,-0.178188873952331,-0.23949364482424,-0.29908172613298,-0.355571529084344,-0.407581464884125,-0.453729944738115,-0.492635379852108,-0.522916181431897,-0.54327097316509,-0.55359859513387,-0.554721816377629,-0.547487172597038,-0.532741199492768,-0.51133043276549,-0.484101408115875,-0.451900661244593,-0.415574727852316,-0.375970143639714,-0.333933444307458,-0.290311165556219,-0.245949843086668,-0.201696012599475,-0.158396209795313,-0.116896970374851,-0.0780448300387599,-0.0426863244877114,-0.0116679894223761,0.0141636394565753,0.0341045833489927,0.0485044480476389,0.058185059078252,0.063970469418141,0.0666847320446149,0.0671518999349826,0.0661960260665529,0.0646411634166346,0.0633113649625368,0.0630306836815687,0.0646231725510387,0.068912884548256,0.0767238726505291,0.0888801898351677,0.10620588907948,0.129525023360775,0.159661645656362,0.19743980894355,0.243683566199647,0.299216970401963
"18",2.67252916609153,2.45876751843088,2.23646321444756,2.00746331739443,1.77361489052437,1.53676499709021,1.29876070034483,1.06144906354109,0.826677149931844,0.596292022769951,0.372140745308274,0.156070380799672,-0.0500720075029946,-0.244439356346866,-0.425184602479082,-0.590460682646783,-0.738420533597108,-0.867217092077198,-0.975003294834193,-1.05993207861523,-1.12016173723228,-1.15498626223974,-1.16623353685323,-1.15607429643701,-1.12667927635536,-1.08021921197256,-1.01886483865288,-0.94478689176059,-0.860156106659963,-0.767143218715274,-0.667918963290796,-0.564654075750803,-0.459519291459567,-0.354685345781363,-0.252322974080463,-0.154602911721141,-0.0636958940676702,0.0182273435156764,0.0889960656646253,0.146439537014903,0.188424915079118,0.214292442958633,0.225295954037311,0.22281717015849,0.208237813165505,0.182939604901693,0.148304267210392,0.105713521934938,0.0565490909186677,0.00219269600491796,-0.0559739409629744,-0.116569098141673,-0.17821105368784,-0.239518085758139,-0.299108472509234,-0.355600492097788,-0.407612422680464,-0.453762542413924,-0.492669129454834,-0.522950461959855,-0.543305038172528,-0.553631686525227,-0.554753252006581,-0.547516348519848,-0.532767589968289,-0.511353590255161,-0.484120963283724,-0.451916322957238,-0.41558628317896,-0.375977457852151,-0.333936460880069,-0.290309906165974,-0.245944407613124,-0.201686579124778,-0.158383034604197,-0.116880387954638,-0.0780252530793608,-0.0426642438816246,-0.0116439742646885,0.0141889418681885,0.0341304722754194,0.0485303523087094,0.0582106190740522,0.0639955375159048,0.0667093725787243,0.0671763892069679,0.0662208523450926,0.0646670269375554,0.0633391779288133,0.0630615702633237,0.0646584688855436,0.0689541387399298,0.0767728447709395,0.0889388519230299,0.106276425140658,0.129609829368281,0.159763329550356,0.19756119063134,0.24382767755569,0.299387055267863
"19",2.67238803549033,2.45860403372206,2.23628496175337,2.00727722893596,1.77342724462153,1.53658141816178,1.29858615890841,1.06128787621313,0.826532979427632,0.596167877903617,0.372038980992787,0.155992698046843,-0.050124561582514,-0.244466388543584,-0.425186373484665,-0.590438107054058,-0.738375179900061,-0.867151182670973,-0.974919706015096,-1.05983434058073,-1.12005403270843,-1.15487313549887,-1.16611924449388,-1.15596271954024,-1.12657392048472,-1.08012320717408,-1.01878093945511,-0.944717477174578,-0.860103180179248,-0.767108408315896,-0.667903521431295,-0.564658879372218,-0.459544841985435,-0.354731769117719,-0.252390020615842,-0.154689956326577,-0.0638019360966954,0.0181036802270304,0.0888565327978286,0.146286261768927,0.188260394046193,0.214119304044399,0.225116647186664,0.222633946686271,0.2080527257565,0.182754507610636,0.148120815461959,0.105533172523751,0.0563731020092954,0.00202212713187274,-0.0561382288952344,-0.116726442858744,-0.178360991545374,-0.239660351741842,-0.299243000234867,-0.355727413811166,-0.407732069257458,-0.45387544336046,-0.49277601290689,-0.523052254683467,-0.543402854659155,-0.553726665826169,-0.554846432127792,-0.547608663190934,-0.532859868642506,-0.511446558109417,-0.484215241218579,-0.452012427596903,-0.415684626871298,-0.376078348668676,-0.334040102615946,-0.29041639834002,-0.246053745467809,-0.201798653626221,-0.158497632442169,-0.116997191542563,-0.0781438405543133,-0.0427840891043304,-0.011764446819525,0.0140685766731923,0.0340110243120913,0.0484124915874773,0.0580947793618146,0.0638819158813991,0.0665979293925266,0.0670668481414927,0.0661127003745933,0.0645595143381236,0.0632313182783798,0.0629521404416574,0.0645460090742521,0.0688369524224595,0.0766489987325756,0.0888061762508959,0.106132513223716,0.129452037897332,0.159588778518039,0.197366763332133,0.24361002058591,0.299142578525665
"20",2.67230267668169,2.45863950260336,2.23642062672561,2.00749384982844,1.77370697269184,1.53690779609582,1.29894412082037,1.06166374764548,0.826914477351149,0.59654411071738,0.372400448524166,0.156331291551505,-0.0498155594206073,-0.244192303612174,-0.424951140243199,-0.590244268533684,-0.738223887703633,-0.86704219697305,-0.974851395561938,-1.0598036826903,-1.1200566156096,-1.15490365424119,-1.16617260738782,-1.15603419786579,-1.12665914849139,-1.08021818208093,-1.0188820214507,-0.944821389417009,-0.860207008796148,-0.767209602404418,-0.667999893058119,-0.564748603573548,-0.459626456767005,-0.35480417545479,-0.2524524824532,-0.154742100578536,-0.0638437526470951,0.0180718385248227,0.0888339501209192,0.146271859324895,0.188252735396798,0.214116802064689,0.225117832912178,0.222637487280548,0.208057424511084,0.182759303945069,0.148124784923786,0.105535526788519,0.0563731888805526,0.00201943054116914,-0.0561440888883473,-0.116735710066713,-0.178373773652644,-0.239676620304858,-0.29926259068207,-0.355750025442997,-0.407757265246355,-0.453902650750861,-0.492804522615231,-0.523081221498181,-0.543431306608194,-0.553753644342856,-0.554871099950764,-0.547630307139712,-0.532877899617487,-0.511460511091882,-0.484224775270686,-0.452017325861688,-0.415684796572681,-0.376073821111454,-0.334031033185798,-0.290403066503502,-0.246036554772357,-0.201778131700153,-0.158474430994682,-0.116972086363732,-0.078117731515095,-0.0427580001565605,-0.0117395259959191,0.0140910572590388,0.0340297241155013,0.048426412919478,0.0581034517290937,0.0638853968558324,0.0665968046111778,0.0670622313066137,0.066106233253624,0.0645533667636924,0.0632281881483026,0.0629552537189386,0.0645591197870843,0.0688643426642233,0.0766954786618394,0.0888770840914168,0.106233715264439,0.12958992849239,0.159770280086752,0.197599326359012,0.243901623620651,0.299501728183154
