"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18","V19","V20","V21","V22","V23","V24"
"11",0.0227175104823976,0.0431638897575774,0.0760926647636425,0.12166775004127,0.196917008333305,0.32736265807419,0.48211302714849,0.556860726246517,0.488782847465351,0.352907904578489,0.239365758346118,0.161532716612305,0.0987153206786402,0.0376801123763118,-0.0271166770249358,-0.0865945340981734,-0.0997836443941985,-0.0385580906984333,0.0324002703812394,0.0255142843866779,-0.0220440857038759,0.0210585727122963,0.142490259998136,0.0822080454251622
"12",0.0811151990321635,0.0614234949436051,0.0788847447102577,0.0855620022400773,0.0906193984492171,0.135832237759684,0.221605119196738,0.294042672891158,0.305748387974278,0.23942070081173,0.0928405645592788,-0.0658639627449849,-0.141362956014432,-0.137719777012957,-0.158227943795057,-0.244395428663285,-0.290222344194888,-0.202508897716471,-0.0652408162031724,-0.0127018036716545,-0.0395702488126531,-0.0342088525461357,0.0259191101686349,0.00763124401524068
"13",0.0293976215440699,0.0159352940287351,0.0474925094880852,0.0933699980327161,0.136343142105054,0.167105847304149,0.175257463219739,0.148848333933749,0.0842237403077809,0.00268509988271154,-0.0719692036501893,-0.131587030454168,-0.175652532168452,-0.218025708585452,-0.286719455383937,-0.370117079152252,-0.366791708126141,-0.200289423783589,0.00504352921058954,0.0706021192630342,0.0170319694823288,0.0164418622024979,0.0932727830563219,0.0149688492490018
"14",0.0154640365640852,0.0073065111233614,0.00903525987395897,0.0360516839564144,0.0782840300399305,0.111096735522619,0.127697424713692,0.144715327317029,0.167553840070578,0.163607317938145,0.100509083502195,-0.000405379839862299,-0.0953096955341988,-0.176571160016869,-0.272682637891018,-0.375207878172394,-0.389794887883236,-0.24444095516575,-0.0509025512483866,0.0287119965678131,0.00419496079193743,0.016190533225274,0.0916571368836517,0.059076392054392
"15",0.0606747566951323,0.0478357705760587,0.0559776974465429,0.0900486583753617,0.140706285272333,0.19029908784756,0.225789908947444,0.240277485491319,0.227487465178837,0.181789834719328,0.101050239918282,0.00808899902578783,-0.0645881794131677,-0.118908286957682,-0.19109241526531,-0.278293064506218,-0.28715025974536,-0.145341758757789,0.0394252851073848,0.109847338645261,0.073044404002792,0.0613090755402474,0.0990777437598593,0.0224425185087892
"16",0.0366337543338596,0.020529838228141,0.0431937107368364,0.0694799356302877,0.0989229105637786,0.15078329336387,0.216091538011549,0.248874523292822,0.216563241920189,0.13376778041576,0.0255544596719716,-0.070198409406172,-0.112470120297788,-0.120012333091125,-0.171072551073357,-0.282132918952467,-0.326068018397231,-0.197311990308122,-0.0120080982158596,0.0517586727399659,0.00548092934555647,0.00493083050744114,0.0780334274892438,0.0296388522884848
"17",0.0243659562082082,0.0149587217538895,0.0399558536661271,0.0736602121924312,0.10623102090298,0.137055088505859,0.160710062034374,0.165371087140783,0.141211822163092,0.0856160139325845,0.000407272586252556,-0.0896293841184837,-0.151123562276588,-0.18989420210493,-0.250783769126577,-0.334897883786261,-0.34195318907702,-0.19368384524539,-0.00511274133849642,0.0559526658040305,0.00519066997974413,-0.00212182272327322,0.0624167013553684,0.00598468038853484
"18",0.0476072667370779,0.0458549097406137,0.068508729890212,0.102157541027965,0.149444445243155,0.221786696768324,0.303627446970828,0.3442247059903,0.309316537345085,0.22059916929175,0.110255495109949,0.0115094648470859,-0.0439771223699725,-0.0712016462881465,-0.131576056169953,-0.236217268262094,-0.279500915619498,-0.174159352966526,-0.0176487106002473,0.0410466462259709,0.0120980133739829,0.0267037337977639,0.101042259580074,0.0509815955082297
"19",0.0498152248053164,0.035479568416704,0.0630703657021644,0.0981439731396615,0.131367182835777,0.167945120068594,0.202565227568179,0.216006942760092,0.192841011514021,0.131666112694069,0.0372835621428916,-0.0588319074168571,-0.11552341377591,-0.143855645602737,-0.206902959286939,-0.313134092530584,-0.344114173080111,-0.203876473182853,-0.0108530491696948,0.0569444321433685,0.00961509847166038,0.000498739981932172,0.0621523565733222,0.0160818335303978
"20",0.0406195611141499,0.0349535185438229,0.053922899557956,0.0916995539571271,0.139319889779183,0.185946521612666,0.219783171914891,0.227821966522286,0.200930061083663,0.141729927661116,0.05716340417247,-0.0299674728667759,-0.0913974778961829,-0.136672029211134,-0.212956748237409,-0.321580633566049,-0.357934022065058,-0.23760310614626,-0.0629394969529321,0.0115644145223378,-0.00831295856075451,0.0051848145868072,0.0719447014064977,0.0236262450456498
"21",0.0382363071821903,0.0300521834739829,0.0502271759691532,0.0845234906699899,0.125604831228989,0.170048964536667,0.208365410044165,0.223116008288504,0.201040939209746,0.142874714799316,0.0547115045448441,-0.0368653376644236,-0.0979428053542756,-0.137198766228138,-0.205713947219808,-0.307380253857525,-0.336669337210656,-0.208729605902024,-0.0306239602527868,0.0373405923099608,0.00454679778406855,0.00950935614593792,0.0754936301057061,0.0247119617917142
"22",0.0389141994303279,0.0311998674832933,0.0512215374629671,0.08459163383119,0.125190972194026,0.17156165570312,0.213887747872957,0.231418582693442,0.208721954038808,0.148341073525696,0.0586399670685318,-0.0335597244303292,-0.0949841735261627,-0.13419366624517,-0.201395407094688,-0.300659076203959,-0.329053508543086,-0.203802996534034,-0.0294560987694168,0.0374845749105123,0.00639529058222904,0.0128709760403727,0.0788239183304975,0.0278969972236519
"23",0.040608116641759,0.0318188047000428,0.0527464136680497,0.0853812246368014,0.123930306261505,0.169544061539407,0.213206358085963,0.232578187942744,0.210828576160295,0.150139549583371,0.0588770700470869,-0.034869364874426,-0.0960712812860365,-0.133385434323344,-0.198964300874249,-0.297845838478383,-0.325707526238734,-0.198580592807542,-0.0226199328976828,0.0433146378159083,0.00910323349807328,0.0130284046112231,0.0782599084679185,0.0271778303216448
"24",0.0405074298958186,0.0319189317597815,0.0528817898969795,0.0857208922011001,0.124598237062705,0.170398220350756,0.213954463112589,0.232931910810595,0.210596366667705,0.149471842946093,0.0582395435456703,-0.0352284963005484,-0.096345033493913,-0.133864381761584,-0.199692500396689,-0.298758953740225,-0.326974448894836,-0.200525836703831,-0.0250538682177601,0.0412578296172696,0.00801764924154061,0.0125164190081757,0.077674238768076,0.0269112104071487
"25",0.0403929254144,0.0317433287976485,0.0527795918888122,0.085706668936568,0.124556374142852,0.170082096695221,0.213189486041952,0.231879257665968,0.20962509120745,0.148726460980166,0.0575984695775809,-0.0358692717475598,-0.0969519259335158,-0.134429535702678,-0.20039688435334,-0.29980401723011,-0.32819062552569,-0.201433299732887,-0.0254776583353119,0.0410107153757568,0.00760593917085383,0.0119074466769599,0.0770084078369424,0.0262572210886332
"26",0.0400123462034486,0.0315217122284043,0.0524572488170752,0.0855107954948551,0.124656706842529,0.170276567457681,0.213164006127848,0.231550541476123,0.209115132505523,0.148218606830519,0.0572870961607001,-0.0359540238999024,-0.0970126746947549,-0.134671305003374,-0.200796961079807,-0.300224834283549,-0.328654000281115,-0.202098689054137,-0.0263238451837792,0.0402717504908949,0.00721489947374214,0.0118178317865584,0.0770337962380864,0.0263314704776456
"27",0.0400310117919471,0.0315293588860074,0.0524484911007746,0.0855050902030104,0.124659309519081,0.170256594176133,0.21309671757668,0.231472635633668,0.2090984813077,0.148281233679114,0.0573855129976987,-0.0358598089311365,-0.0969309828142925,-0.134600779749897,-0.200748618536578,-0.30020603005174,-0.328630510904605,-0.202006373332938,-0.0261594680968914,0.0404269081033378,0.00729911110337347,0.0118680119879151,0.0771067530762195,0.0263669289956071
"28",0.0400486482924163,0.0315587635487934,0.052460944362782,0.0855170166392505,0.124697940028358,0.170339526946771,0.213224597872102,0.231619997621399,0.209227635407377,0.148385351739123,0.0574906071141025,-0.0357391338423456,-0.096809958179126,-0.134492305561417,-0.200631126968517,-0.300048568997705,-0.328451838200388,-0.201867958932148,-0.0260843966756727,0.0404775486140161,0.0073711636643889,0.0119720020761714,0.0772289651264371,0.0264900307539629
"29",0.0401229762452452,0.0316100991406378,0.0525229642457048,0.0855622433443309,0.124706106186925,0.170337057251589,0.213252115326459,0.231689440056949,0.209324967862699,0.148487142614256,0.0575701873358248,-0.0356888006091409,-0.0967672211744426,-0.134434289785907,-0.20056117447384,-0.29998261266587,-0.328385331100721,-0.201778784592732,-0.0259728126263489,0.0405779915586847,0.00743137102645795,0.011996175544131,0.0772377329060906,0.0264905849085633
"30",0.0401266747810104,0.0316129357938931,0.0525287633171409,0.085564634185991,0.124702471443418,0.170336471217897,0.213264162709904,0.231709557355004,0.209339249394719,0.148489532784493,0.0575645308855653,-0.0356970976849318,-0.0967748775749634,-0.134438978492671,-0.200560343584439,-0.299975315412148,-0.328376424107905,-0.201777396634229,-0.0259809899889105,0.0405683264219829,0.00742675115435603,0.0119927240926797,0.0772301510988284,0.0264877789890131
"31",0.0401255036923576,0.031609306021805,0.0525282761450191,0.0855623483979486,0.124692954781199,0.170319678654484,0.213243509215841,0.231689313804533,0.209323056889416,0.148476505095981,0.0575494884153418,-0.0357165731240088,-0.0967955299714608,-0.134457594016417,-0.200579463028365,-0.299999486550208,-0.328403284242119,-0.201798551347629,-0.0259932923040536,0.0405594735841132,0.00741477625027247,0.0119755575595916,0.0772093100784053,0.0264665680166955
"32",0.0401125662553973,0.0315995585307761,0.052517466682768,0.0855533360549164,0.124687885496537,0.170315464892361,0.213235483266608,0.231676050602426,0.209306100809786,0.148458600360117,0.0575338865306319,-0.0357288138166022,-0.0968066189962262,-0.134469894476206,-0.200592380021672,-0.300011115068776,-0.328414388505656,-0.201812160151241,-0.0260095980925678,0.0405445164315203,0.00740473968521626,0.0119699400727055,0.0772056334886524,0.02646408987104
"33",0.0401105342525292,0.0315979688281228,0.0525154231621289,0.0855519727133345,0.124687685867537,0.170314733176425,0.213232365922167,0.231671188283827,0.20930183476738,0.148456087595601,0.05753272976828,-0.0357293589851863,-0.0968071060436956,-0.134470751868483,-0.200593978732061,-0.30001356655078,-0.328417087300593,-0.201813968253057,-0.0260101768759207,0.0405443449502302,0.00740429419424705,0.0119696676678957,0.077206026256164,0.0264638047279258
"34",0.0401102363853952,0.0315981699228572,0.0525150826582745,0.0855521329787209,0.124689331543769,0.170317545902924,0.213235392032687,0.231673727438216,0.209303588216387,0.14845742227727,0.0575345792884437,-0.035726587033636,-0.0968039786224658,-0.134467865179156,-0.200591013472417,-0.300009857518391,-0.328412986178722,-0.201810719020509,-0.0260082445807652,0.0405457644851094,0.00740619522172341,0.0119724047878906,0.0772093958580835,0.0264672192779094
"35",0.0401123038713919,0.0315998167999619,0.0525168173855247,0.0855537355404288,0.124690626179879,0.170318847796264,0.213237156243158,0.231676085245704,0.209306374245208,0.148460347175067,0.0575372993474792,-0.0357241912822896,-0.0968016918300673,-0.134465465211618,-0.200588599068044,-0.300007658296537,-0.328410906865863,-0.201808391501949,-0.0260056429918967,0.0405481550692777,0.00740795196401792,0.0119736048394915,0.0772103489690812,0.0264679953092812
"36",0.0401128524421381,0.0316002629482075,0.0525173283437083,0.0855541522692314,0.124690885149684,0.170319221545969,0.213237935114852,0.231677159886834,0.209307364106299,0.148461065253862,0.0575378109423002,-0.0357237693808349,-0.0968012807203843,-0.134465010009488,-0.200588054726779,-0.300007013648035,-0.328410239646185,-0.201807846134903,-0.0260052701552264,0.0405484423257322,0.00740822696128953,0.0119738126487605,0.0772104464393081,0.026468193502184
"37",0.0401129987703912,0.031600313233209,0.0525174696925906,0.0855541943393082,0.12469066073947,0.17031881903681,0.213237550473576,0.231676900445923,0.209307237915678,0.148460988407132,0.0575376304454401,-0.0357241166061063,-0.0968017030290735,-0.134465409236726,-0.200588474286623,-0.300007551551312,-0.32841084002262,-0.201808318181183,-0.0260055431940309,0.0405482440311827,0.00740794910160773,0.0119733977235518,0.0772099269152153,0.0264676746783261
"38",0.0401126894261904,0.0316000559289994,0.0525172099837425,0.0855539322656132,0.124690399440491,0.170318534995297,0.213237214800455,0.231676507036373,0.209306801539016,0.148460533439353,0.0575371856043567,-0.0357245417754885,-0.096802127376646,-0.134465849760655,-0.200588915936469,-0.300007966996138,-0.328411236695165,-0.201808732474618,-0.0260059746445321,0.0405478505940378,0.00740763921622731,0.0119731582082583,0.0772097196247402,0.0264674958835442
"39",0.0401125710694338,0.0315999567411526,0.0525171023641825,0.0855538335413677,0.124690314619359,0.170318424176639,0.213237038742432,0.231676286897846,0.209306598205946,0.148460374228692,0.0575370556295191,-0.0357246632664374,-0.096802250928773,-0.134465980572713,-0.200589058780359,-0.300008122632627,-0.328411393397943,-0.201808869012643,-0.0260060826159671,0.0405477605991995,0.00740755786687386,0.0119730927615955,0.0772096739047143,0.0264674356629586
"40",0.0401125301741054,0.0315999334686375,0.0525170640282727,0.0855538118866284,0.124690336495848,0.170318471378069,0.213237076103548,0.231676299478392,0.209306590873917,0.148460363037541,0.0575370633685977,-0.0357246281746112,-0.0968022029213257,-0.134465934784584,-0.200589008904356,-0.300008054052186,-0.328411314642195,-0.2018088088769,-0.0260060515668466,0.0405477817420027,0.00740759294161213,0.0119731510254825,0.0772097499345175,0.0264675100255989
"41",0.0401125737908451,0.031599971210645,0.0525171003687589,0.085553851829466,0.124690383125303,0.170318524460281,0.213237133895191,0.231676361100185,0.209306656093063,0.148460431149885,0.0575371331783754,-0.0357245569770433,-0.0968021292305488,-0.134465858114118,-0.200588931415269,-0.300007978881883,-0.328411241978121,-0.201808736467674,-0.0260059803603317,0.0405478461205473,0.00740764646216827,0.0119731960263173,0.0772097908556999,0.0264675459664205
"42",0.0401125966705327,0.031599990858516,0.0525171209093182,0.0855538723232402,0.12469040395609,0.170318550951352,0.213237170451754,0.231676403539802,0.209306694910278,0.148460462740211,0.0575371610095142,-0.0357245290457248,-0.0968020998815046,-0.134465827188576,-0.200588898519491,-0.300007944053017,-0.328411207305357,-0.201808705622202,-0.0260059548665473,0.0405478679200136,0.00740766611654488,0.011973212485192,0.0772098036385147,0.0264675606454442
"43",0.0401126061726685,0.0315999972410496,0.0525171297252965,0.0855538786793622,0.124690403781056,0.170318547516371,0.21323716951099,0.231676406906657,0.209306700863152,0.148460468503903,0.0575371635430977,-0.0357245306166679,-0.096802103312124,-0.134465830269257,-0.200588902225695,-0.300007950603854,-0.328411215525505,-0.201808711359492,-0.0260059566449733,0.0405478672391363,0.00740766294423496,0.0119732052879068,0.077209793263482,0.0264675507509141
"44",0.0401126004459859,0.0315999920722073,0.0525171250568452,0.0855538730431874,0.124690396200459,0.170318538600906,0.213237160410072,0.231676397931614,0.209306691638737,0.148460458692184,0.0575371529725173,-0.0357245419865455,-0.0968021154066011,-0.134465842902841,-0.200588915106681,-0.300007963402871,-0.328411228028015,-0.201808723442461,-0.0260059680390472,0.0405478569983445,0.00740765404752344,0.0119731972993367,0.0772097857026355,0.0264675440955937
"45",0.0401125963049978,0.0315999884420491,0.0525171213830758,0.085553869126622,0.124690391751523,0.170318532993147,0.213237153314989,0.231676390147326,0.209306684592442,0.148460452797146,0.0575371474859573,-0.0357245477686843,-0.0968021216284926,-0.134465849475962,-0.200588922038825,-0.300007970663948,-0.328411235218661,-0.20180872987694,-0.0260059734361675,0.040547852323175,0.0074076497877323,0.0119731936163805,0.0772097826959502,0.0264675408837965
"46",0.0401125942883971,0.0315999869646993,0.0525171195259778,0.0855538675818412,0.124690391096689,0.170318532693876,0.213237152503916,0.231676388653038,0.209306682824245,0.148460451198291,0.0575371464039296,-0.0357245482937577,-0.0968021219402031,-0.134465849877222,-0.200588922368433,-0.300007970576765,-0.328411234851941,-0.201808729794073,-0.0260059738347623,0.0405478518455659,0.00740764975134771,0.0119731942863633,0.0772097839579061,0.0264675420490504
"47",0.040112594956374,0.031599987602797,0.0525171200429853,0.0855538682916138,0.124690392214355,0.170318534045684,0.213237153797734,0.231676389834682,0.209306684029663,0.148460452540727,0.0575371479357823,-0.0357245465719615,-0.0968021200742826,-0.134465847924723,-0.200588920364103,-0.300007968546848,-0.328411232849428,-0.201808727895427,-0.0260059720964001,0.0405478534028332,0.00740765115600159,0.0119731956254671,0.0772097852815878,0.0264675432081351
"48",0.0401125956701464,0.0315999882397884,0.052517120667246,0.0855538689945697,0.124690393081603,0.170318535136239,0.213237155098449,0.231676391201434,0.209306685259361,0.148460453596986,0.0575371489631193,-0.0357245454515632,-0.096802118849585,-0.13446584662739,-0.200588919000566,-0.300007967125061,-0.328411231445177,-0.201808726637195,-0.0260059710349859,0.0405478543305709,0.00740765201300253,0.0119731963877458,0.0772097859260661,0.0264675438653579
"49",0.0401125960755783,0.0315999885533217,0.0525171210373764,0.0855538693338813,0.124690393314911,0.170318535343942,0.213237155400429,0.231676391603795,0.209306685679602,0.148460453969233,0.0575371492581226,-0.0357245452224286,-0.0968021186348448,-0.13446584638883,-0.2005889187664,-0.300007966950417,-0.328411231318753,-0.201808726488102,-0.0260059708380627,0.0405478545231542,0.00740765212919746,0.0119731963803016,0.0772097858068661,0.0264675437616918
"50",0.0401125960168608,0.0315999884899566,0.0525171209990837,0.0855538692630675,0.12469039317114,0.170318535164106,0.213237155242747,0.231676391474046,0.209306685543066,0.148460453800831,0.0575371490507564,-0.0357245454647029,-0.0968021189002368,-0.134465846665965,-0.200588919052431,-0.300007967245619,-0.328411231613688,-0.201808726764834,-0.0260059710861548,0.0405478543014728,0.00740765192226591,0.0119731961697648,0.0772097855867834,0.0264675435708191
"51",0.0401125958993508,0.0315999883833622,0.0525171208981421,0.0855538691439496,0.124690393013973,0.170318534966205,0.213237155016498,0.231676391243931,0.209306685335961,0.148460453617745,0.0575371488660238,-0.0357245456708421,-0.0968021191275867,-0.134465846907101,-0.200588919305464,-0.300007967509054,-0.32841123187369,-0.201808726997964,-0.0260059712834381,0.0405478541278339,0.00740765175970739,0.0119731960212089,0.0772097854570243,0.0264675434427477
"52",0.040112595820946,0.0315999883204841,0.0525171208273242,0.0855538690743424,0.124690392954154,0.170318534905017,0.213237154939048,0.231676391152696,0.209306685245977,0.148460453538131,0.0575371487970883,-0.0357245457337124,-0.0968021191919152,-0.134465846977164,-0.200588919376172,-0.300007967571404,-0.328411231927544,-0.201808727051341,-0.0260059713393601,0.0405478540753932,0.00740765172019728,0.0119731960030665,0.0772097854597233,0.0264675434435093
"53",0.040112595821128,0.0315999883229604,0.052517120825069,0.085553869076855,0.124690392968296,0.170318534923974,0.213237154952641,0.231676391160963,0.209306685256542,0.148460453555698,0.0575371488218459,-0.0357245457035022,-0.0968021191587028,-0.13446584694277,-0.200588919340457,-0.300007967533517,-0.328411231888834,-0.201808727015116,-0.0260059713074469,0.0405478541037607,0.00740765174766951,0.0119731960335777,0.0772097854942788,0.0264675434730686
"54",0.0401125958394749,0.0315999883398875,0.0525171208404699,0.0855538690958294,0.124690392994918,0.170318534957665,0.213237154989964,0.231676391198019,0.209306685290145,0.148460453586391,0.0575371488538018,-0.0357245456673322,-0.0968021191186679,-0.134465846900319,-0.200588919295932,-0.300007967487115,-0.328411231842966,-0.201808726973929,-0.0260059712725121,0.04054785413466,0.00740765177694029,0.0119731960610732,0.0772097855191515,0.0264675434970307
"55",0.0401125958541417,0.0315999883519516,0.0525171208535555,0.0855538691093602,0.124690393008151,0.170318534972015,0.213237155007007,0.231676391216849,0.209306685308217,0.148460453602534,0.0575371488686108,-0.0357245456527331,-0.0968021191032065,-0.134465846883605,-0.200588919278883,-0.300007967471215,-0.328411231828565,-0.201808726960284,-0.0260059712592947,0.040547854146877,0.00740765178700444,0.0119731960675197,0.0772097855218273,0.0264675434998385
"56",0.0401125958558416,0.0315999883530211,0.0525171208554602,0.0855538691106733,0.1246903930078,0.170318534971154,0.213237155007258,0.231676391217992,0.209306685308721,0.148460453601597,0.0575371488664428,-0.0357245456556325,-0.096802119106376,-0.134465846886799,-0.200588919282244,-0.300007967475029,-0.328411231832685,-0.201808726964172,-0.0260059712626394,0.0405478541439545,0.00740765178400319,0.011973196063611,0.0772097855167849,0.0264675434956124
"57",0.0401125958531751,0.0315999883505068,0.0525171208532915,0.0855538691078741,0.1246903930036,0.170318534965784,0.213237155001453,0.231676391212331,0.209306685303508,0.148460453596651,0.0575371488611452,-0.0357245456616774,-0.0968021191130637,-0.134465846893879,-0.200588919289676,-0.300007967482806,-0.328411231840406,-0.201808726971122,-0.0260059712685428,0.0405478541387208,0.00740765177899417,0.011973196058762,0.0772097855122191,0.0264675434912947
"58",0.040112595850519,0.0315999883482818,0.0525171208509532,0.0855538691053652,0.124690393000932,0.170318534962797,0.213237154998032,0.231676391208686,0.209306685300046,0.148460453593508,0.0575371488581439,-0.0357245456647621,-0.0968021191163809,-0.134465846897449,-0.200588919293339,-0.300007967486318,-0.328411231843659,-0.201808726974149,-0.0260059712713711,0.0405478541361227,0.00740765177675082,0.0119731960571142,0.0772097855112246,0.026467543490321
"59",0.0401125958499312,0.0315999883478402,0.052517120850372,0.0855538691048384,0.124690393000614,0.170318534962504,0.213237154997524,0.23167639120804,0.20930668529955,0.148460453593291,0.0575371488581257,-0.0357245456647007,-0.0968021191163219,-0.13446584689742,-0.200588919293294,-0.300007967486184,-0.328411231843444,-0.201808726973932,-0.0260059712712041,0.0405478541362508,0.0074076517769261,0.0119731960575045,0.0772097855118835,0.0264675434908538
"60",0.0401125958502771,0.0315999883481785,0.0525171208506393,0.0855538691052075,0.124690393001223,0.170318534963297,0.213237154998363,0.231676391208847,0.209306685300311,0.148460453594048,0.0575371488589596,-0.0357245456637447,-0.096802119115268,-0.134465846896308,-0.200588919292123,-0.300007967484949,-0.328411231842207,-0.201808726972816,-0.026005971270256,0.0405478541370905,0.00740765177773749,0.0119731960583186,0.0772097855126874,0.0264675434916028
"61",0.0401125958507419,0.0315999883485733,0.0525171208510428,0.0855538691056523,0.124690393001724,0.170318534963871,0.213237154999006,0.231676391209517,0.209306685300948,0.148460453594638,0.0575371488595398,-0.0357245456631347,-0.0968021191146081,-0.1344658468956,-0.200588919291394,-0.300007967484238,-0.328411231841539,-0.201808726972198,-0.0260059712696903,0.0405478541376082,0.00740765177819717,0.0119731960586839,0.0772097855129455,0.0264675434918491
"62",0.0401125958508917,0.031599988348692,0.0525171208511836,0.0855538691057922,0.124690393001843,0.170318534963997,0.213237154999172,0.231676391209704,0.209306685301104,0.148460453594742,0.0575371488596139,-0.0357245456630659,-0.0968021191145304,-0.134465846895511,-0.200588919291305,-0.300007967484165,-0.328411231841485,-0.201808726972153,-0.0260059712696445,0.0405478541376548,0.00740765177823058,0.0119731960586718,0.077209785512876,0.0264675434917977
"63",0.0401125958508561,0.031599988348654,0.0525171208511593,0.0855538691057529,0.124690393001765,0.170318534963891,0.213237154999063,0.231676391209601,0.209306685301003,0.148460453594635,0.0575371488594914,-0.0357245456632069,-0.0968021191146849,-0.134465846895673,-0.200588919291477,-0.300007967484349,-0.328411231841672,-0.201808726972322,-0.0260059712697875,0.0405478541375288,0.0074076517781075,0.0119731960585424,0.0772097855127405,0.026467543491673
"64",0.0401125958507778,0.0315999883485867,0.0525171208510924,0.0855538691056775,0.124690393001676,0.170318534963788,0.213237154998949,0.231676391209483,0.20930668530089,0.148460453594528,0.0575371488593839,-0.0357245456633212,-0.0968021191148087,-0.134465846895806,-0.200588919291614,-0.300007967484485,-0.3284112318418,-0.20180872697244,-0.0260059712698948,0.0405478541374309,0.00740765177801911,0.0119731960584682,0.0772097855126827,0.0264675434916187
